GEOID,year_evictions,eviction-filings,evictions,low-flag,imputed,subbed,evictions_t-1,evictions_t-2,evictions_t-5,year_features,crime_count,violations_count,total_population,total_households,total_renter_households,renter_occupied_household_size,median_gross_rent,median_household_income,units,occupied_units,vacant_units,for_rent_units,num_af_am_alone,num_hisp,black_alone_owner_occupied,num_with_high_school_degree,num_with_ged,num_unemployed
421010008041,2014,13.0,4.0,0,0,1,3.0,8.0,3.0,2013.0,199.0,,1465.0,979.0,713.0,1.45,1548.0,91058.0,1150.0,979.0,713.0,95.0,15.0,113.0,0.0,189.0,0.0,68.0
421010008041,2015,9.0,4.0,0,0,1,4.0,3.0,4.0,2014.0,169.0,,1573.0,1067.0,718.0,1.38,1421.0,98194.0,1298.0,1067.0,718.0,177.0,14.0,124.0,0.0,197.0,0.0,46.0
421010008041,2016,3.0,2.0,0,0,1,4.0,4.0,3.0,2015.0,155.0,,1426.0,907.0,657.0,1.44,1505.0,82364.0,1302.0,907.0,657.0,251.0,27.0,147.0,0.0,173.0,0.0,52.0
421010008042,2010,6.0,2.0,0,0,1,4.0,0.0,3.0,,,,,,,,,,,,,,,,,,,
421010008042,2011,7.0,1.0,0,0,1,2.0,4.0,5.0,2010.0,,,779.0,548.0,243.0,1.41,1360,72431,612.0,548.0,243.0,64.0,0.0,0.0,0.0,,,
421010008042,2012,7.0,2.0,0,0,1,1.0,2.0,0.0,2011.0,140.0,,728.0,502.0,219.0,1.35,1340,73256,536.0,502.0,219.0,34.0,0.0,39.0,0.0,,,12.0
421010008042,2013,8.0,2.0,0,0,1,2.0,1.0,0.0,2012.0,122.0,,828.0,543.0,247.0,1.41,1309,72417,615.0,543.0,247.0,36.0,42.0,50.0,0.0,51.0,0.0,28.0
421010008042,2014,9.0,4.0,0,0,1,2.0,2.0,4.0,2013.0,104.0,,789.0,510.0,246.0,1.37,1293.0,70167.0,610.0,510.0,246.0,38.0,49.0,18.0,0.0,28.0,0.0,16.0
421010008042,2015,1.0,1.0,0,0,1,4.0,2.0,2.0,2014.0,123.0,,883.0,537.0,244.0,1.52,1119.0,41960.0,590.0,537.0,244.0,0.0,68.0,32.0,0.0,64.0,0.0,21.0
421010008042,2016,5.0,0.0,0,0,1,1.0,4.0,1.0,2015.0,166.0,2.0,914.0,529.0,183.0,1.63,1167.0,74393.0,582.0,529.0,183.0,0.0,60.0,34.0,0.0,61.0,0.0,30.0
421010008043,2010,19.0,7.0,0,0,1,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,
421010008043,2011,25.0,5.0,0,0,1,7.0,1.0,4.0,2010.0,,,1185.0,777.0,777.0,1.53,1621,48750,1152.0,777.0,777.0,172.0,0.0,0.0,0.0,,,
421010008043,2012,16.0,6.0,0,0,1,5.0,7.0,4.0,2011.0,258.0,,1365.0,837.0,837.0,1.63,1809,60880,1248.0,837.0,837.0,148.0,0.0,376.0,0.0,,,45.0
421010008043,2013,13.0,3.0,0,0,1,6.0,5.0,1.0,2012.0,186.0,,1142.0,793.0,793.0,1.44,1809,70324,1096.0,793.0,793.0,69.0,16.0,236.0,0.0,33.0,33.0,47.0
421010008043,2014,6.0,3.0,0,0,1,3.0,6.0,1.0,2013.0,164.0,,1306.0,961.0,961.0,1.36,2001.0,124160.0,1237.0,961.0,961.0,33.0,16.0,269.0,0.0,16.0,34.0,48.0
421010008043,2015,8.0,2.0,0,0,1,3.0,3.0,7.0,2014.0,158.0,,1329.0,953.0,953.0,1.39,2001.0,127192.0,1121.0,953.0,953.0,0.0,17.0,355.0,0.0,17.0,34.0,75.0
421010008043,2016,14.0,5.0,0,0,1,2.0,3.0,5.0,2015.0,175.0,,1406.0,990.0,990.0,1.42,2187.0,133750.0,1115.0,990.0,990.0,0.0,82.0,328.0,0.0,14.0,32.0,62.0
421010009011,2010,34.0,6.0,0,0,1,10.0,7.0,7.0,,,,,,,,,,,,,,,,,,,
421010009011,2011,32.0,15.0,0,0,1,6.0,10.0,16.0,2010.0,,,1020.0,649.0,578.0,1.50,1245,53897,748.0,649.0,578.0,38.0,184.0,0.0,0.0,,,
421010009011,2012,33.0,10.0,0,0,1,15.0,6.0,14.0,2011.0,405.0,,1067.0,619.0,541.0,1.65,1268,53257,752.0,619.0,541.0,56.0,197.0,0.0,0.0,,,64.0
421010009011,2013,25.0,12.0,0,0,1,10.0,15.0,7.0,2012.0,363.0,,998.0,565.0,491.0,1.69,1079,35568,713.0,565.0,491.0,71.0,199.0,0.0,0.0,47.0,27.0,66.0
421010009011,2014,24.0,12.0,0,0,1,12.0,10.0,10.0,2013.0,428.0,,1017.0,617.0,546.0,1.55,1244.0,41133.0,746.0,617.0,546.0,48.0,130.0,6.0,0.0,30.0,30.0,104.0
421010009011,2015,12.0,6.0,0,0,1,12.0,12.0,6.0,2014.0,405.0,,909.0,594.0,567.0,1.53,1199.0,41058.0,680.0,594.0,567.0,49.0,108.0,26.0,0.0,23.0,37.0,70.0
421010009011,2016,16.0,9.0,0,0,1,6.0,12.0,15.0,2015.0,287.0,,1064.0,672.0,609.0,1.53,1225.0,42036.0,787.0,672.0,609.0,51.0,98.0,35.0,0.0,37.0,38.0,67.0
421010009012,2010,5.0,3.0,0,0,1,7.0,12.0,26.0,,,,,,,,,,,,,,,,,,,
421010009012,2011,30.0,5.0,0,0,1,3.0,7.0,15.0,2010.0,,,785.0,663.0,487.0,1.03,948,25810,979.0,663.0,487.0,158.0,0.0,0.0,0.0,,,
421010009012,2012,20.0,5.0,0,0,1,5.0,3.0,11.0,2011.0,272.0,,781.0,665.0,532.0,1.05,959,28051,899.0,665.0,532.0,112.0,0.0,24.0,0.0,,,72.0
421010009012,2013,8.0,2.0,0,0,1,5.0,5.0,12.0,2012.0,279.0,,912.0,740.0,607.0,1.13,967,29778,926.0,740.0,607.0,105.0,12.0,45.0,0.0,19.0,0.0,61.0
421010009012,2014,16.0,6.0,0,0,1,2.0,5.0,7.0,2013.0,357.0,,959.0,719.0,651.0,1.3,1019.0,30804.0,868.0,719.0,651.0,112.0,17.0,59.0,0.0,26.0,0.0,70.0
421010009012,2015,14.0,7.0,0,0,1,6.0,2.0,3.0,2014.0,330.0,,944.0,726.0,707.0,1.3,992.0,28235.0,932.0,726.0,707.0,114.0,50.0,93.0,0.0,35.0,0.0,40.0
421010009012,2016,13.0,8.0,0,0,1,7.0,6.0,5.0,2015.0,351.0,,1017.0,771.0,733.0,1.31,987.0,26689.0,849.0,771.0,733.0,21.0,50.0,97.0,0.0,35.0,0.0,55.0
421010009021,2010,14.0,4.0,0,0,1,3.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
421010009021,2011,8.0,6.0,0,0,1,4.0,3.0,7.0,2010.0,,,914.0,708.0,633.0,1.24,438,18750,912.0,708.0,633.0,25.0,119.0,0.0,0.0,,,
421010009021,2012,8.0,3.0,0,0,1,6.0,4.0,6.0,2011.0,119.0,,975.0,771.0,723.0,1.26,430,20625,993.0,771.0,723.0,65.0,82.0,12.0,0.0,,,0.0
421010009021,2013,17.0,5.0,0,0,1,3.0,6.0,5.0,2012.0,107.0,,1311.0,898.0,839.0,1.41,704,32917,1036.0,898.0,839.0,47.0,52.0,13.0,0.0,96.0,0.0,0.0
421010009021,2014,6.0,3.0,0,0,1,5.0,3.0,3.0,2013.0,82.0,,1356.0,951.0,870.0,1.33,868.0,35339.0,1054.0,951.0,870.0,31.0,103.0,29.0,0.0,148.0,0.0,0.0
421010009021,2015,9.0,6.0,0,0,1,3.0,5.0,4.0,2014.0,98.0,,1490.0,951.0,864.0,1.5,1044.0,38866.0,1048.0,951.0,864.0,28.0,74.0,48.0,0.0,109.0,7.0,7.0
421010009021,2016,15.0,6.0,0,0,1,6.0,3.0,6.0,2015.0,84.0,,1491.0,937.0,845.0,1.5,1084.0,39517.0,1044.0,937.0,845.0,44.0,75.0,41.0,0.0,52.0,7.0,7.0
421010009022,2010,9.0,6.0,0,0,1,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
421010009022,2011,6.0,0.0,0,0,1,6.0,2.0,1.0,2010.0,,,1313.0,592.0,502.0,1.54,1020,13304,772.0,592.0,502.0,2.0,50.0,54.0,0.0,,,
421010009022,2012,9.0,5.0,0,0,1,0.0,6.0,4.0,2011.0,107.0,,1058.0,525.0,433.0,1.34,1055,30391,661.0,525.0,433.0,5.0,30.0,15.0,0.0,,,0.0
421010009022,2013,5.0,2.0,0,0,1,5.0,0.0,3.0,2012.0,100.0,,1056.0,475.0,384.0,1.22,1086,41023,601.0,475.0,384.0,0.0,38.0,12.0,0.0,30.0,0.0,0.0
421010009022,2014,12.0,3.0,0,0,1,2.0,5.0,2.0,2013.0,75.0,,1101.0,418.0,318.0,1.38,1123.0,48462.0,512.0,418.0,318.0,0.0,58.0,14.0,0.0,27.0,0.0,8.0
421010009022,2015,0.0,0.0,0,0,1,3.0,2.0,6.0,2014.0,67.0,,1109.0,355.0,253.0,1.53,1126.0,59962.0,459.0,355.0,253.0,0.0,53.0,12.0,0.0,70.0,0.0,6.0
421010009022,2016,1.0,0.0,0,0,1,0.0,3.0,0.0,2015.0,65.0,,1148.0,341.0,259.0,1.61,1163.0,62321.0,382.0,341.0,259.0,0.0,51.0,12.0,0.0,47.0,0.0,6.0
421010010011,2010,2.0,1.0,0,0,1,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
421010010011,2011,5.0,0.0,0,0,1,1.0,2.0,0.0,2010.0,,,1290.0,893.0,238.0,1.10,1394,75566,1131.0,893.0,238.0,14.0,43.0,0.0,15.0,,,
421010010011,2012,0.0,0.0,0,0,1,0.0,1.0,0.0,2011.0,76.0,,1460.0,1028.0,300.0,1.05,1588,84423,1335.0,1028.0,300.0,13.0,15.0,0.0,0.0,,,32.0
421010010011,2013,2.0,1.0,0,0,1,0.0,0.0,4.0,2012.0,88.0,,1450.0,980.0,304.0,1.18,1605,95395,1252.0,980.0,304.0,12.0,13.0,0.0,0.0,37.0,31.0,40.0
421010010011,2014,4.0,2.0,0,0,1,1.0,0.0,2.0,2013.0,68.0,,1444.0,986.0,332.0,1.18,1604.0,92813.0,1230.0,986.0,332.0,0.0,15.0,39.0,0.0,47.0,36.0,45.0
421010010011,2015,3.0,0.0,0,0,1,2.0,1.0,1.0,2014.0,86.0,,1355.0,943.0,336.0,1.16,1629.0,100795.0,1177.0,943.0,336.0,0.0,0.0,25.0,0.0,70.0,20.0,49.0
421010010011,2016,5.0,4.0,0,0,1,0.0,2.0,0.0,2015.0,78.0,,1443.0,973.0,318.0,1.23,1676.0,107112.0,1142.0,973.0,318.0,0.0,29.0,26.0,15.0,62.0,16.0,31.0
421010010012,2010,3.0,1.0,0,0,1,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
421010010012,2011,3.0,2.0,0,0,1,1.0,4.0,1.0,2010.0,,,966.0,531.0,201.0,1.43,1178,110817,556.0,531.0,201.0,25.0,33.0,52.0,0.0,,,
421010010012,2012,7.0,4.0,0,0,1,2.0,1.0,4.0,2011.0,185.0,,835.0,372.0,91.0,1.31,1650,156786,372.0,372.0,91.0,0.0,16.0,61.0,0.0,,,0.0
421010010012,2013,2.0,0.0,0,0,1,4.0,2.0,3.0,2012.0,173.0,,942.0,453.0,185.0,1.42,1375,84911,453.0,453.0,185.0,0.0,36.0,44.0,0.0,40.0,0.0,8.0
421010010012,2014,5.0,1.0,0,0,1,0.0,4.0,4.0,2013.0,149.0,,1150.0,509.0,245.0,1.8,1160.0,80966.0,521.0,509.0,245.0,0.0,54.0,24.0,0.0,41.0,0.0,9.0
421010010012,2015,1.0,0.0,0,0,1,1.0,0.0,1.0,2014.0,106.0,,1045.0,487.0,227.0,2.02,1170.0,80815.0,513.0,487.0,227.0,0.0,27.0,24.0,0.0,37.0,0.0,10.0
421010010012,2016,4.0,2.0,0,0,1,0.0,1.0,2.0,2015.0,102.0,,1183.0,486.0,266.0,2.25,1310.0,85804.0,513.0,486.0,266.0,0.0,41.0,0.0,0.0,33.0,0.0,9.0
421010010021,2010,4.0,1.0,0,0,1,3.0,2.0,7.0,,,,,,,,,,,,,,,,,,,
421010010021,2011,1.0,0.0,0,0,1,1.0,3.0,6.0,2010.0,,,1282.0,658.0,299.0,1.85,1259,84375,912.0,658.0,299.0,0.0,0.0,37.0,0.0,,,
421010010021,2012,2.0,0.0,0,0,1,0.0,1.0,4.0,2011.0,557.0,,1423.0,746.0,349.0,1.91,1161,71373,933.0,746.0,349.0,0.0,0.0,98.0,0.0,,,0.0
421010010021,2013,5.0,4.0,0,0,1,0.0,0.0,2.0,2012.0,401.0,,1335.0,804.0,354.0,1.54,1211,73367,935.0,804.0,354.0,0.0,0.0,151.0,0.0,132.0,0.0,0.0
421010010021,2014,8.0,3.0,0,0,1,4.0,0.0,3.0,2013.0,344.0,,1432.0,815.0,338.0,1.79,1372.0,80125.0,932.0,815.0,338.0,0.0,0.0,150.0,0.0,130.0,0.0,14.0
421010010021,2015,6.0,2.0,0,0,1,3.0,4.0,1.0,2014.0,234.0,,1447.0,846.0,372.0,1.82,1425.0,83108.0,903.0,846.0,372.0,0.0,0.0,159.0,0.0,120.0,0.0,11.0
421010010021,2016,4.0,0.0,0,0,1,2.0,3.0,0.0,2015.0,243.0,,1560.0,755.0,301.0,2.01,1503.0,107153.0,855.0,755.0,301.0,0.0,21.0,208.0,11.0,102.0,41.0,20.0
421010010022,2010,0.0,0.0,0,0,1,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
421010010022,2011,0.0,0.0,0,0,1,0.0,0.0,2.0,2010.0,,,596.0,290.0,135.0,2.03,1494,102300,343.0,290.0,135.0,0.0,0.0,36.0,0.0,,,
421010010022,2012,0.0,0.0,0,0,1,0.0,0.0,1.0,2011.0,54.0,,493.0,243.0,98.0,1.97,1500,190592,307.0,243.0,98.0,0.0,0.0,29.0,0.0,,,20.0
421010010022,2013,3.0,2.0,0,0,1,0.0,0.0,1.0,2012.0,69.0,,683.0,278.0,118.0,2.39,1533,210625,295.0,278.0,118.0,0.0,0.0,67.0,0.0,67.0,0.0,14.0
421010010022,2014,0.0,0.0,0,0,1,2.0,0.0,0.0,2013.0,46.0,,830.0,352.0,96.0,1.86,1426.0,117941.0,362.0,352.0,96.0,0.0,0.0,47.0,0.0,84.0,0.0,33.0
421010010022,2015,1.0,1.0,0,0,1,0.0,2.0,0.0,2014.0,41.0,,693.0,342.0,99.0,1.61,1179.0,120000.0,352.0,342.0,99.0,0.0,0.0,8.0,0.0,62.0,0.0,8.0
421010010022,2016,1.0,1.0,0,0,1,1.0,0.0,0.0,2015.0,62.0,,765.0,344.0,87.0,2.15,1634.0,120357.0,353.0,344.0,87.0,0.0,0.0,12.0,0.0,70.0,10.0,48.0
421010010023,2010,3.0,1.0,0,0,1,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
421010010023,2011,2.0,2.0,0,0,1,1.0,1.0,5.0,2010.0,,,1598.0,879.0,340.0,1.77,1345,101097,933.0,879.0,340.0,41.0,71.0,22.0,0.0,,,
421010010023,2012,6.0,4.0,0,0,1,2.0,1.0,1.0,2011.0,116.0,,1365.0,780.0,300.0,1.73,1616,116719,863.0,780.0,300.0,47.0,66.0,37.0,0.0,,,23.0
421010010023,2013,2.0,1.0,0,0,1,4.0,2.0,2.0,2012.0,129.0,,1293.0,755.0,325.0,1.76,1488,107361,833.0,755.0,325.0,44.0,33.0,33.0,0.0,65.0,0.0,26.0
421010010023,2014,0.0,0.0,0,0,1,1.0,4.0,1.0,2013.0,74.0,,1188.0,667.0,320.0,1.82,1464.0,109489.0,709.0,667.0,320.0,0.0,30.0,38.0,0.0,106.0,0.0,37.0
421010010023,2015,4.0,2.0,0,0,1,0.0,1.0,1.0,2014.0,80.0,,1200.0,628.0,292.0,1.99,1561.0,109451.0,651.0,628.0,292.0,0.0,23.0,19.0,0.0,91.0,0.0,36.0
421010010023,2016,6.0,2.0,0,0,1,2.0,0.0,2.0,2015.0,81.0,,1216.0,662.0,314.0,1.84,1598.0,112875.0,685.0,662.0,314.0,0.0,26.0,33.0,0.0,84.0,0.0,23.0
421010011011,2010,7.0,5.0,0,0,1,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
421010011011,2011,4.0,3.0,0,0,1,5.0,0.0,5.0,2010.0,,,528.0,381.0,178.0,1.38,1393,46350,423.0,381.0,178.0,0.0,0.0,74.0,0.0,,,
421010011011,2012,5.0,3.0,0,0,1,3.0,5.0,4.0,2011.0,77.0,,562.0,387.0,207.0,1.41,1367,66382,428.0,387.0,207.0,0.0,0.0,50.0,0.0,,,0.0
421010011011,2013,8.0,2.0,0,0,1,3.0,3.0,2.0,2012.0,79.0,,460.0,330.0,180.0,1.33,1317,47273,410.0,330.0,180.0,0.0,0.0,44.0,0.0,16.0,0.0,16.0
421010011011,2014,9.0,2.0,0,0,1,2.0,3.0,0.0,2013.0,61.0,,372.0,255.0,150.0,1.44,1317.0,66563.0,332.0,255.0,150.0,0.0,12.0,10.0,0.0,12.0,14.0,26.0
421010011011,2015,7.0,3.0,0,0,1,2.0,2.0,5.0,2014.0,96.0,,437.0,298.0,180.0,1.37,1212.0,79318.0,406.0,298.0,180.0,0.0,25.0,9.0,0.0,10.0,20.0,56.0
421010011011,2016,9.0,3.0,0,0,1,3.0,2.0,3.0,2015.0,80.0,,556.0,362.0,225.0,1.41,1195.0,97981.0,454.0,362.0,225.0,0.0,39.0,0.0,0.0,25.0,26.0,68.0
421010011012,2010,6.0,3.0,0,0,1,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
421010011012,2011,5.0,2.0,0,0,1,3.0,5.0,6.0,2010.0,,,810.0,559.0,441.0,1.46,829,23512,591.0,559.0,441.0,32.0,90.0,0.0,0.0,,,
421010011012,2012,8.0,5.0,0,0,1,2.0,3.0,6.0,2011.0,103.0,,842.0,566.0,419.0,1.55,817,18000,598.0,566.0,419.0,32.0,88.0,0.0,0.0,,,47.0
421010011012,2013,14.0,9.0,0,0,1,5.0,2.0,4.0,2012.0,94.0,,1087.0,638.0,487.0,1.80,1109,22931,708.0,638.0,487.0,29.0,112.0,0.0,0.0,91.0,0.0,39.0
421010011012,2014,14.0,7.0,0,0,1,9.0,5.0,5.0,2013.0,67.0,,1106.0,637.0,532.0,1.68,645.0,16740.0,677.0,637.0,532.0,0.0,129.0,15.0,0.0,102.0,16.0,31.0
421010011012,2015,14.0,4.0,0,0,1,7.0,9.0,3.0,2014.0,87.0,,907.0,545.0,455.0,1.56,643.0,32875.0,617.0,545.0,455.0,0.0,85.0,28.0,0.0,92.0,15.0,29.0
421010011012,2016,4.0,1.0,0,0,1,4.0,7.0,2.0,2015.0,53.0,,1042.0,552.0,413.0,1.79,636.0,62500.0,632.0,552.0,413.0,0.0,41.0,29.0,0.0,69.0,15.0,42.0
421010011013,2010,7.0,2.0,0,0,1,3.0,2.0,8.0,,,,,,,,,,,,,,,,,,,
421010011013,2011,7.0,5.0,0,0,1,2.0,3.0,3.0,2010.0,,,1352.0,878.0,637.0,1.35,1044,41859,891.0,878.0,637.0,0.0,43.0,202.0,26.0,,,
421010011013,2012,8.0,2.0,0,0,1,5.0,2.0,2.0,2011.0,133.0,,1113.0,862.0,628.0,1.29,1143,49400,891.0,862.0,628.0,0.0,43.0,160.0,26.0,,,55.0
421010011013,2013,1.0,0.0,0,0,1,2.0,5.0,2.0,2012.0,128.0,,957.0,697.0,517.0,1.27,1142,62663,769.0,697.0,517.0,0.0,16.0,149.0,16.0,38.0,0.0,61.0
421010011013,2014,9.0,5.0,0,0,1,0.0,2.0,3.0,2013.0,95.0,,1023.0,704.0,522.0,1.35,1127.0,64679.0,790.0,704.0,522.0,14.0,15.0,51.0,15.0,31.0,0.0,48.0
421010011013,2015,4.0,2.0,0,0,1,5.0,0.0,2.0,2014.0,75.0,,1062.0,654.0,469.0,1.39,1126.0,70878.0,770.0,654.0,469.0,12.0,14.0,180.0,0.0,13.0,0.0,43.0
421010011013,2016,3.0,1.0,0,0,1,2.0,5.0,5.0,2015.0,73.0,,874.0,563.0,375.0,1.22,1131.0,71161.0,689.0,563.0,375.0,14.0,14.0,130.0,0.0,0.0,0.0,9.0
421010011014,2010,2.0,0.0,0,0,1,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,
421010011014,2011,3.0,2.0,0,0,1,0.0,0.0,4.0,2010.0,,,521.0,281.0,151.0,1.59,869,60859,303.0,281.0,151.0,0.0,40.0,46.0,0.0,,,
421010011014,2012,2.0,2.0,0,0,1,2.0,0.0,2.0,2011.0,66.0,,578.0,260.0,149.0,1.50,1011,62625,272.0,260.0,149.0,0.0,55.0,62.0,0.0,,,17.0
421010011014,2013,2.0,0.0,0,0,1,2.0,2.0,0.0,2012.0,70.0,,619.0,239.0,132.0,1.42,1081,77734,280.0,239.0,132.0,41.0,52.0,46.0,0.0,42.0,0.0,14.0
421010011014,2014,2.0,1.0,0,0,1,0.0,2.0,0.0,2013.0,58.0,,835.0,255.0,146.0,2.4,1672.0,83711.0,293.0,255.0,146.0,38.0,48.0,59.0,0.0,53.0,0.0,21.0
421010011014,2015,5.0,3.0,0,0,1,1.0,0.0,0.0,2014.0,71.0,,792.0,241.0,142.0,2.06,1559.0,81106.0,276.0,241.0,142.0,35.0,31.0,34.0,0.0,81.0,0.0,33.0
421010011014,2016,1.0,1.0,0,0,1,3.0,1.0,2.0,2015.0,34.0,,847.0,245.0,166.0,2.13,1217.0,81150.0,283.0,245.0,166.0,38.0,44.0,52.0,0.0,47.0,7.0,33.0
421010011021,2010,11.0,6.0,0,0,1,1.0,8.0,8.0,,,,,,,,,,,,,,,,,,,
421010011021,2011,7.0,4.0,0,0,1,6.0,1.0,6.0,2010.0,,,967.0,547.0,247.0,1.66,1172,88661,674.0,547.0,247.0,46.0,59.0,30.0,0.0,,,
421010011021,2012,8.0,5.0,0,0,1,4.0,6.0,1.0,2011.0,343.0,,833.0,498.0,221.0,1.71,1189,76250,640.0,498.0,221.0,39.0,48.0,20.0,0.0,,,14.0
421010011021,2013,6.0,2.0,0,0,1,5.0,4.0,8.0,2012.0,214.0,,861.0,479.0,228.0,1.49,1100,100625,591.0,479.0,228.0,38.0,0.0,32.0,0.0,17.0,0.0,9.0
421010011021,2014,10.0,5.0,0,0,1,2.0,5.0,1.0,2013.0,164.0,,932.0,481.0,212.0,1.57,1208.0,120156.0,563.0,481.0,212.0,0.0,22.0,11.0,10.0,36.0,0.0,24.0
421010011021,2015,2.0,0.0,0,0,1,5.0,2.0,6.0,2014.0,168.0,,785.0,435.0,204.0,1.47,1247.0,95139.0,540.0,435.0,204.0,0.0,21.0,10.0,14.0,28.0,0.0,16.0
421010011021,2016,3.0,3.0,0,0,1,0.0,5.0,4.0,2015.0,175.0,,846.0,493.0,272.0,1.61,1346.0,84205.0,558.0,493.0,272.0,0.0,24.0,10.0,12.0,33.0,0.0,22.0
421010011022,2010,6.0,2.0,0,0,1,9.0,6.0,9.0,,,,,,,,,,,,,,,,,,,
421010011022,2011,13.0,8.0,0,0,1,2.0,9.0,8.0,2010.0,,,1342.0,859.0,604.0,1.54,1111,54432,1057.0,859.0,604.0,0.0,0.0,32.0,0.0,,,
421010011022,2012,14.0,11.0,0,0,1,8.0,2.0,7.0,2011.0,85.0,,1615.0,983.0,696.0,1.57,1160,55450,1123.0,983.0,696.0,0.0,9.0,77.0,0.0,,,39.0
421010011022,2013,13.0,7.0,0,0,1,11.0,8.0,6.0,2012.0,81.0,,1622.0,1033.0,709.0,1.48,1113,53598,1144.0,1033.0,709.0,0.0,9.0,59.0,0.0,62.0,11.0,46.0
421010011022,2014,15.0,5.0,0,0,1,7.0,11.0,9.0,2013.0,64.0,,1608.0,995.0,693.0,1.61,1061.0,53527.0,1128.0,995.0,693.0,30.0,9.0,54.0,0.0,57.0,14.0,61.0
421010011022,2015,5.0,4.0,0,0,1,5.0,7.0,2.0,2014.0,52.0,,1648.0,1020.0,738.0,1.55,1080.0,51575.0,1138.0,1020.0,738.0,27.0,77.0,73.0,0.0,30.0,18.0,42.0
421010011022,2016,9.0,3.0,0,0,1,4.0,5.0,8.0,2015.0,63.0,,1713.0,1023.0,766.0,1.65,1100.0,51418.0,1102.0,1023.0,766.0,27.0,192.0,60.0,0.0,61.0,9.0,42.0
421010012011,2010,2.0,2.0,0,0,1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
421010012011,2011,1.0,1.0,0,0,1,2.0,1.0,0.0,2010.0,,,645.0,300.0,43.0,.,1684,119750,413.0,300.0,43.0,0.0,0.0,68.0,0.0,,,
421010012011,2012,0.0,0.0,0,0,1,1.0,2.0,0.0,2011.0,32.0,,669.0,290.0,42.0,1.76,1958,124722,333.0,290.0,42.0,0.0,0.0,51.0,0.0,,,0.0
421010012011,2013,0.0,0.0,0,0,1,0.0,1.0,0.0,2012.0,46.0,,645.0,295.0,74.0,1.65,1826,111420,335.0,295.0,74.0,0.0,0.0,50.0,0.0,30.0,0.0,0.0
421010012011,2014,1.0,0.0,0,0,1,0.0,0.0,1.0,2013.0,23.0,,826.0,333.0,73.0,1.88,1859.0,114567.0,385.0,333.0,73.0,0.0,0.0,58.0,0.0,41.0,0.0,0.0
421010012011,2015,0.0,0.0,0,0,1,0.0,0.0,2.0,2014.0,36.0,,766.0,317.0,75.0,1.88,1850.0,151406.0,327.0,317.0,75.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0
421010012011,2016,1.0,0.0,0,0,1,0.0,0.0,1.0,2015.0,28.0,,1046.0,402.0,100.0,1.73,1721.0,160114.0,411.0,402.0,100.0,0.0,0.0,20.0,0.0,11.0,0.0,20.0
421010012012,2010,2.0,0.0,0,0,1,0.0,3.0,7.0,,,,,,,,,,,,,,,,,,,
421010012012,2011,4.0,4.0,0,0,1,0.0,0.0,0.0,2010.0,,,1109.0,664.0,500.0,1.51,1003,53841,717.0,664.0,500.0,0.0,0.0,35.0,0.0,,,
421010012012,2012,3.0,0.0,0,0,1,4.0,0.0,2.0,2011.0,72.0,,1278.0,746.0,572.0,1.57,1179,69342,783.0,746.0,572.0,0.0,8.0,30.0,0.0,,,13.0
421010012012,2013,3.0,1.0,0,0,1,0.0,4.0,3.0,2012.0,49.0,,1241.0,720.0,500.0,1.59,1232,83000,720.0,720.0,500.0,0.0,9.0,29.0,0.0,17.0,0.0,13.0
421010012012,2014,3.0,1.0,0,0,1,1.0,0.0,0.0,2013.0,41.0,,1097.0,588.0,381.0,1.57,1368.0,95313.0,588.0,588.0,381.0,0.0,12.0,2.0,0.0,21.0,0.0,10.0
421010012012,2015,6.0,3.0,0,0,1,1.0,1.0,0.0,2014.0,46.0,,1321.0,699.0,458.0,1.63,1240.0,94279.0,699.0,699.0,458.0,0.0,11.0,32.0,0.0,48.0,19.0,10.0
421010012012,2016,3.0,2.0,0,0,1,3.0,1.0,4.0,2015.0,48.0,,1290.0,721.0,457.0,1.6,1283.0,95469.0,721.0,721.0,457.0,0.0,12.0,120.0,0.0,51.0,40.0,26.0
421010012013,2010,4.0,0.0,0,0,1,0.0,5.0,4.0,,,,,,,,,,,,,,,,,,,
421010012013,2011,4.0,2.0,0,0,1,0.0,0.0,4.0,2010.0,,,785.0,399.0,198.0,2.04,1489,96563,576.0,399.0,198.0,35.0,22.0,107.0,0.0,,,
421010012013,2012,3.0,0.0,0,0,1,2.0,0.0,2.0,2011.0,62.0,,962.0,503.0,273.0,2.03,1410,127516,576.0,503.0,273.0,0.0,0.0,92.0,0.0,,,25.0
421010012013,2013,3.0,1.0,0,0,1,0.0,2.0,5.0,2012.0,50.0,,938.0,503.0,228.0,2.03,1604,130946,628.0,503.0,228.0,0.0,0.0,70.0,0.0,0.0,0.0,23.0
