,year,GEOID,crime_count
3298,2013,421010170002,143
3299,2013,421010170003,67
3300,2013,421010171001,77
3301,2013,421010171002,104
3302,2013,421010171003,172
3303,2013,421010171004,161
3304,2013,421010172011,130
3305,2013,421010172012,197
3306,2013,421010172013,157
3307,2013,421010172021,125
3308,2013,421010172022,134
3309,2013,421010172023,159
3310,2013,421010172024,131
3311,2013,421010173001,117
3312,2013,421010173002,550
3313,2013,421010174001,238
3314,2013,421010174002,317
3315,2013,421010175001,178
3316,2013,421010175002,129
3317,2013,421010175003,177
3318,2013,421010175004,140
3319,2013,421010175005,213
3320,2013,421010175006,272
3321,2013,421010176011,132
3322,2013,421010176012,202
3323,2013,421010176013,922
3324,2013,421010176014,962
3325,2013,421010176015,203
3326,2013,421010176021,393
3327,2013,421010176022,748
3328,2013,421010176023,214
3329,2013,421010177011,497
3330,2013,421010177012,664
3331,2013,421010177013,253
3332,2013,421010177021,636
3333,2013,421010177022,562
3334,2013,421010177023,230
3335,2013,421010177024,494
3336,2013,421010177025,349
3337,2013,421010178001,210
3338,2013,421010178002,168
3339,2013,421010178003,111
3340,2013,421010178004,121
3341,2013,421010178005,264
3342,2013,421010178006,162
3343,2013,421010178007,293
3344,2013,421010179001,111
3345,2013,421010179002,168
3346,2013,421010179003,69
3347,2013,421010179004,237
3348,2013,421010179005,159
3349,2013,421010180011,71
3350,2013,421010180012,126
3351,2013,421010180013,100
3352,2013,421010180021,98
3353,2013,421010180022,91
3354,2013,421010180023,128
3355,2013,421010180024,77
3356,2013,421010183001,53
3357,2013,421010183002,79
3358,2013,421010183003,90
3359,2013,421010183004,68
3360,2013,421010184001,48
3361,2013,421010184002,118
3362,2013,421010188001,141
3363,2013,421010188002,81
3364,2013,421010188003,298
3365,2013,421010188004,117
3366,2013,421010188005,202
3367,2013,421010188006,221
3368,2013,421010188007,415
3369,2013,421010190001,174
3370,2013,421010190002,118
3371,2013,421010190003,119
3372,2013,421010190004,94
3373,2013,421010190005,366
3374,2013,421010191001,93
3375,2013,421010191002,82
3376,2013,421010191003,134
3377,2013,421010191004,121
3378,2013,421010191005,307
3379,2013,421010191006,55
3380,2013,421010192001,103
3381,2013,421010192002,179
3382,2013,421010192003,253
3383,2013,421010192004,710
3384,2013,421010192005,217
3385,2013,421010192006,73
3386,2013,421010195011,222
3387,2013,421010195012,228
3388,2013,421010195013,167
3389,2013,421010195021,146
3390,2013,421010195022,226
3391,2013,421010195023,118
3392,2013,421010197001,164
3393,2013,421010197002,120
3394,2013,421010197003,76
3395,2013,421010197004,114
3396,2013,421010197005,130
3397,2013,421010197006,116
3398,2013,421010198001,126
3399,2013,421010198002,109
3400,2013,421010198003,63
3401,2013,421010198004,102
3402,2013,421010198005,168
3403,2013,421010198006,128
3404,2013,421010199001,200
3405,2013,421010199002,188
3406,2013,421010199003,128
3407,2013,421010199004,219
3408,2013,421010200001,110
3409,2013,421010200002,410
3410,2013,421010201011,298
3411,2013,421010201012,254
3412,2013,421010201013,174
3413,2013,421010201021,229
3414,2013,421010201022,187
3415,2013,421010201023,266
3416,2013,421010201024,116
3417,2013,421010202001,181
3418,2013,421010202002,85
3419,2013,421010202003,102
3420,2013,421010202004,136
3421,2013,421010202005,201
3422,2013,421010202006,82
3423,2013,421010203001,344
3424,2013,421010203002,469
3425,2013,421010204001,81
3426,2013,421010204002,95
3427,2013,421010204003,117
3428,2013,421010204004,135
3429,2013,421010205001,360
3430,2013,421010205002,185
3431,2013,421010206001,139
3432,2013,421010207001,69
3433,2013,421010207002,25
3434,2013,421010207003,112
3435,2013,421010207004,175
3436,2013,421010208001,37
3437,2013,421010208002,48
3438,2013,421010209001,29
3439,2013,421010209002,30
3440,2013,421010209003,83
3441,2013,421010209004,42
3442,2013,421010210001,81
3443,2013,421010210002,43
3444,2013,421010210003,41
3445,2013,421010210004,160
3446,2013,421010210005,34
3447,2013,421010211001,43
3448,2013,421010211002,95
3449,2013,421010212001,105
3450,2013,421010212002,71
3451,2013,421010213001,40
3452,2013,421010213002,76
3453,2013,421010213003,53
3454,2013,421010213004,45
3455,2013,421010213005,57
3456,2013,421010214001,107
3457,2013,421010214002,27
3458,2013,421010214003,29
3459,2013,421010214004,30
3460,2013,421010214005,34
3461,2013,421010215001,60
3462,2013,421010215002,77
3463,2013,421010215003,95
3464,2013,421010215004,37
3465,2013,421010216001,34
3466,2013,421010216002,105
3467,2013,421010217001,57
3468,2013,421010217002,65
3469,2013,421010217003,62
3470,2013,421010217004,27
3471,2013,421010218001,56
3472,2013,421010218002,55
3473,2013,421010218003,21
3474,2013,421010219001,82
3475,2013,421010220001,52
3476,2013,421010231001,49
3477,2013,421010235001,37
3478,2013,421010236001,19
3479,2013,421010236002,44
3480,2013,421010236003,32
3481,2013,421010237001,61
3482,2013,421010237002,79
3483,2013,421010237003,42
3484,2013,421010237004,55
3485,2013,421010238001,56
3486,2013,421010238002,85
3487,2013,421010238003,121
3488,2013,421010238004,57
3489,2013,421010238005,55
3490,2013,421010239001,50
3491,2013,421010239002,21
3492,2013,421010240001,63
3493,2013,421010240002,138
3494,2013,421010240003,68
3495,2013,421010240004,86
3496,2013,421010241001,517
3497,2013,421010242001,89
3498,2013,421010242002,149
3499,2013,421010242003,191
3500,2013,421010242004,135
3501,2013,421010243001,82
3502,2013,421010243002,126
3503,2013,421010243003,80
3504,2013,421010243004,64
3505,2013,421010244001,107
3506,2013,421010244002,103
3507,2013,421010244003,173
3508,2013,421010245001,198
3509,2013,421010245002,119
3510,2013,421010245003,179
3511,2013,421010245004,137
3512,2013,421010246001,149
3513,2013,421010246002,192
3514,2013,421010246003,409
3515,2013,421010247001,153
3516,2013,421010247002,241
3517,2013,421010247003,111
3518,2013,421010247004,270
3519,2013,421010247005,105
3520,2013,421010248001,45
3521,2013,421010248002,198
3522,2013,421010249001,96
3523,2013,421010249002,91
3524,2013,421010249003,81
3525,2013,421010249004,81
3526,2013,421010252001,107
3527,2013,421010252002,136
3528,2013,421010252003,86
3529,2013,421010252004,63
3530,2013,421010252005,151
3531,2013,421010252006,94
3532,2013,421010252007,121
3533,2013,421010253001,133
3534,2013,421010253002,60
3535,2013,421010253003,74
3536,2013,421010253004,38
3537,2013,421010253005,85
3538,2013,421010254001,29
3539,2013,421010254002,69
3540,2013,421010254003,41
3541,2013,421010254004,63
3542,2013,421010255001,30
3543,2013,421010255002,46
3544,2013,421010255003,58
3545,2013,421010256001,48
3546,2013,421010256002,26
3547,2013,421010256003,43
3548,2013,421010257001,69
3549,2013,421010257002,27
3550,2013,421010257003,13
3551,2013,421010258001,68
3552,2013,421010259001,70
3553,2013,421010259002,28
3554,2013,421010259003,41
3555,2013,421010259004,29
3556,2013,421010259005,42
3557,2013,421010259006,29
3558,2013,421010260001,53
3559,2013,421010260002,59
3560,2013,421010260003,51
3561,2013,421010261001,101
3562,2013,421010261002,66
3563,2013,421010261003,55
3564,2013,421010262001,39
3565,2013,421010262002,41
3566,2013,421010262003,55
3567,2013,421010262004,91
3568,2013,421010263011,118
3569,2013,421010263012,47
3570,2013,421010263013,58
3571,2013,421010263014,35
3572,2013,421010263021,93
3573,2013,421010263022,152
3574,2013,421010263023,65
3575,2013,421010263024,208
3576,2013,421010264001,60
3577,2013,421010264002,32
3578,2013,421010264003,63
3579,2013,421010264004,34
3580,2013,421010264005,106
3581,2013,421010264006,36
3582,2013,421010264007,51
3583,2013,421010265001,57
3584,2013,421010265002,92
3585,2013,421010265003,55
3586,2013,421010265004,63
3587,2013,421010265005,50
3588,2013,421010265006,109
3589,2013,421010266001,60
3590,2013,421010266002,47
3591,2013,421010266003,26
3592,2013,421010266004,33
3593,2013,421010266005,24
3594,2013,421010266006,75
3595,2013,421010266007,69
3596,2013,421010266008,36
3597,2013,421010267001,63
3598,2013,421010267002,49
3599,2013,421010267003,82
3600,2013,421010267004,114
3601,2013,421010267005,106
3602,2013,421010267006,114
3603,2013,421010267007,61
3604,2013,421010268001,140
3605,2013,421010268002,65
3606,2013,421010268003,105
3607,2013,421010268004,119
3608,2013,421010269001,51
3609,2013,421010269002,85
3610,2013,421010270001,59
3611,2013,421010270002,77
3612,2013,421010271001,47
3613,2013,421010271002,45
3614,2013,421010271003,34
3615,2013,421010272001,25
3616,2013,421010272002,133
3617,2013,421010272003,71
3618,2013,421010273001,254
3619,2013,421010273002,139
3620,2013,421010273003,84
3621,2013,421010273004,46
3622,2013,421010273005,62
3623,2013,421010274011,92
3624,2013,421010274012,118
3625,2013,421010274013,101
3626,2013,421010274021,77
3627,2013,421010274022,71
3628,2013,421010274023,77
3629,2013,421010274024,119
3630,2013,421010274025,68
3631,2013,421010275001,182
3632,2013,421010275002,128
3633,2013,421010275003,147
3634,2013,421010275004,48
3635,2013,421010276001,138
3636,2013,421010276002,77
3637,2013,421010276003,142
3638,2013,421010276004,130
3639,2013,421010277001,88
3640,2013,421010277002,112
3641,2013,421010277003,89
3642,2013,421010277004,67
3643,2013,421010277005,64
3644,2013,421010277006,124
3645,2013,421010278001,156
3646,2013,421010278002,238
3647,2013,421010278003,346
3648,2013,421010278004,188
3649,2013,421010279011,69
3650,2013,421010279012,98
3651,2013,421010279013,96
3652,2013,421010279014,157
3653,2013,421010279021,156
3654,2013,421010279022,172
3655,2013,421010280001,129
3656,2013,421010280002,116
3657,2013,421010280003,135
3658,2013,421010280004,165
3659,2013,421010281001,148
3660,2013,421010281002,147
3661,2013,421010281003,176
3662,2013,421010282001,135
3663,2013,421010282002,172
3664,2013,421010282003,415
3665,2013,421010283001,72
3666,2013,421010283002,72
3667,2013,421010283003,132
3668,2013,421010283004,165
3669,2013,421010283005,101
3670,2013,421010283006,79
3671,2013,421010283007,189
3672,2013,421010284001,172
3673,2013,421010284002,94
3674,2013,421010284003,112
3675,2013,421010284004,106
3676,2013,421010285001,349
3677,2013,421010286001,208
3678,2013,421010286002,84
3679,2013,421010286003,134
3680,2013,421010286004,88
3681,2013,421010286005,82
3682,2013,421010286006,163
3683,2013,421010287001,280
3684,2013,421010287002,139
3685,2013,421010288001,170
3686,2013,421010288002,116
3687,2013,421010288003,223
3688,2013,421010289011,214
3689,2013,421010289012,109
3690,2013,421010289013,95
3691,2013,421010289021,106
3692,2013,421010289022,120
3693,2013,421010289023,102
3694,2013,421010289024,75
3695,2013,421010289025,65
3696,2013,421010290001,33
3697,2013,421010290002,99
3698,2013,421010290003,207
3699,2013,421010290004,147
3700,2013,421010291001,191
3701,2013,421010291002,216
3702,2013,421010291003,328
3703,2013,421010291004,89
3704,2013,421010292001,152
3705,2013,421010292002,178
3706,2013,421010292003,44
3707,2013,421010293001,280
3708,2013,421010293002,432
3709,2013,421010294001,72
3710,2013,421010294002,203
3711,2013,421010294003,210
3712,2013,421010298001,98
3713,2013,421010298002,130
3714,2013,421010298003,102
3715,2013,421010298004,147
3716,2013,421010298005,98
3717,2013,421010299001,273
3718,2013,421010299002,105
3719,2013,421010299003,135
3720,2013,421010299004,192
3721,2013,421010300001,52
3722,2013,421010300002,162
3723,2013,421010300003,119
3724,2013,421010300004,446
3725,2013,421010300005,109
3726,2013,421010300006,646
3727,2013,421010300007,509
3728,2013,421010301001,133
3729,2013,421010301002,362
3730,2013,421010301003,48
3731,2013,421010301004,62
3732,2013,421010301005,77
3733,2013,421010302001,566
3734,2013,421010302002,121
3735,2013,421010302003,187
3736,2013,421010302004,103
3737,2013,421010302005,100
3738,2013,421010305011,118
3739,2013,421010305012,109
3740,2013,421010305013,143
3741,2013,421010305021,234
3742,2013,421010305022,83
3743,2013,421010305023,41
3744,2013,421010305024,285
3745,2013,421010305025,55
3746,2013,421010306001,72
3747,2013,421010306002,34
3748,2013,421010306003,55
3749,2013,421010306004,102
3750,2013,421010306005,47
3751,2013,421010306006,49
3752,2013,421010306007,109
3753,2013,421010307001,114
3754,2013,421010307002,73
3755,2013,421010307003,145
3756,2013,421010308001,32
3757,2013,421010308002,81
3758,2013,421010308003,123
3759,2013,421010308004,72
3760,2013,421010309001,78
3761,2013,421010309002,60
3762,2013,421010309003,191
3763,2013,421010310001,141
3764,2013,421010310002,92
3765,2013,421010310003,138
3766,2013,421010310004,95
3767,2013,421010310005,52
3768,2013,421010310006,54
3769,2013,421010310007,71
3770,2013,421010311011,126
3771,2013,421010311012,96
3772,2013,421010311013,137
3773,2013,421010311014,85
3774,2013,421010311021,102
3775,2013,421010311022,84
3776,2013,421010311023,180
3777,2013,421010311024,124
3778,2013,421010312001,81
3779,2013,421010312002,143
3780,2013,421010312003,99
3781,2013,421010313001,106
3782,2013,421010313002,101
3783,2013,421010313003,257
3784,2013,421010313004,133
3785,2013,421010313005,64
3786,2013,421010313006,57
3787,2013,421010314011,137
3788,2013,421010314012,160
3789,2013,421010314013,97
3790,2013,421010314014,78
3791,2013,421010314015,122
3792,2013,421010314021,79
3793,2013,421010314022,84
3794,2013,421010314023,200
3795,2013,421010315011,89
3796,2013,421010315012,126
3797,2013,421010315013,55
3798,2013,421010315014,46
3799,2013,421010315015,65
3800,2013,421010315021,187
3801,2013,421010315022,74
3802,2013,421010315023,41
3803,2013,421010316001,29
3804,2013,421010316002,81
3805,2013,421010316003,137
3806,2013,421010316004,62
3807,2013,421010316005,36
3808,2013,421010316006,40
3809,2013,421010316007,92
3810,2013,421010317001,85
3811,2013,421010317002,67
3812,2013,421010317003,53
3813,2013,421010317004,195
3814,2013,421010317005,94
3815,2013,421010318001,105
3816,2013,421010318002,66
3817,2013,421010318003,39
3818,2013,421010318004,54
3819,2013,421010319001,45
3820,2013,421010319002,103
3821,2013,421010319003,72
3822,2013,421010319004,47
3823,2013,421010319005,159
3824,2013,421010320001,81
3825,2013,421010320002,47
3826,2013,421010320003,99
3827,2013,421010320004,44
3828,2013,421010320005,68
3829,2013,421010320006,57
3830,2013,421010320007,70
3831,2013,421010321001,163
3832,2013,421010321002,96
3833,2013,421010321003,209
3834,2013,421010323001,98
3835,2013,421010323002,123
3836,2013,421010323003,237
3837,2013,421010325001,75
3838,2013,421010325002,170
3839,2013,421010325003,216
3840,2013,421010325004,235
3841,2013,421010326001,108
3842,2013,421010326002,55
3843,2013,421010326003,80
3844,2013,421010326004,102
3845,2013,421010326005,87
3846,2013,421010326006,84
3847,2013,421010326007,100
3848,2013,421010329001,59
3849,2013,421010329002,76
3850,2013,421010329003,87
3851,2013,421010329004,58
3852,2013,421010329005,72
3853,2013,421010330001,68
3854,2013,421010330002,35
3855,2013,421010330003,50
3856,2013,421010330004,228
3857,2013,421010330005,125
3858,2013,421010330006,116
3859,2013,421010330007,63
3860,2013,421010331011,87
3861,2013,421010331012,156
3862,2013,421010331013,50
3863,2013,421010331014,51
3864,2013,421010331021,87
3865,2013,421010331022,106
3866,2013,421010331023,68
3867,2013,421010331024,59
3868,2013,421010332001,129
3869,2013,421010332002,195
3870,2013,421010333001,60
3871,2013,421010333002,72
3872,2013,421010333003,73
3873,2013,421010334001,87
3874,2013,421010334002,158
3875,2013,421010334003,75
3876,2013,421010334004,412
3877,2013,421010335001,37
3878,2013,421010335002,294
3879,2013,421010335003,145
3880,2013,421010336001,92
3881,2013,421010336002,80
3882,2013,421010336003,110
3883,2013,421010336004,82
3884,2013,421010336005,28
3885,2013,421010337011,63
3886,2013,421010337012,80
3887,2013,421010337013,115
3888,2013,421010337021,55
3889,2013,421010337022,71
3890,2013,421010337023,27
3891,2013,421010337024,27
3892,2013,421010338001,74
3893,2013,421010338002,134
3894,2013,421010338003,30
3895,2013,421010338004,46
3896,2013,421010338005,94
3897,2013,421010339001,35
3898,2013,421010339002,82
3899,2013,421010339003,66
3900,2013,421010340001,26
3901,2013,421010340002,28
3902,2013,421010340003,71
3903,2013,421010341001,28
3904,2013,421010341002,53
3905,2013,421010341003,115
3906,2013,421010341004,189
3907,2013,421010341005,57
3908,2013,421010341006,40
3909,2013,421010342001,31
3910,2013,421010342002,57
3911,2013,421010344001,83
3912,2013,421010344002,41
3913,2013,421010344003,54
3914,2013,421010344004,51
3915,2013,421010345011,46
3916,2013,421010345012,49
3917,2013,421010345021,36
3918,2013,421010345022,153
3919,2013,421010345023,106
3920,2013,421010346001,405
3921,2013,421010347011,99
3922,2013,421010347012,74
3923,2013,421010347013,78
3924,2013,421010347021,82
3925,2013,421010347022,30
3926,2013,421010347023,61
3927,2013,421010348011,39
3928,2013,421010348012,75
3929,2013,421010348013,210
3930,2013,421010348021,120
3931,2013,421010348022,72
3932,2013,421010348023,47
3933,2013,421010348031,81
3934,2013,421010348032,70
3935,2013,421010348033,43
3936,2013,421010349001,83
3937,2013,421010349002,107
3938,2013,421010349003,66
3939,2013,421010349004,91
3940,2013,421010351001,72
3941,2013,421010351002,50
3942,2013,421010352001,65
3943,2013,421010352002,22
3944,2013,421010352003,68
3945,2013,421010353011,140
3946,2013,421010353012,95
3947,2013,421010353013,25
3948,2013,421010353021,126
3949,2013,421010353022,103
3950,2013,421010355001,121
3951,2013,421010355002,88
3952,2013,421010355003,216
3953,2013,421010356011,58
3954,2013,421010356012,31
3955,2013,421010356013,17
3956,2013,421010356014,40
3957,2013,421010356021,23
3958,2013,421010356022,87
3959,2013,421010357011,87
3960,2013,421010357012,94
3961,2013,421010357021,72
3962,2013,421010357022,62
3963,2013,421010358001,79
3964,2013,421010358002,41
3965,2013,421010358003,23
3966,2013,421010359001,115
3967,2013,421010359002,202
3968,2013,421010360001,236
3969,2013,421010361001,53
3970,2013,421010361002,65
3971,2013,421010361003,46
3972,2013,421010362011,55
3973,2013,421010362012,46
3974,2013,421010362013,79
3975,2013,421010362014,21
3976,2013,421010362021,59
3977,2013,421010362022,45
3978,2013,421010362023,34
3979,2013,421010362024,74
3980,2013,421010362031,84
3981,2013,421010362032,30
3982,2013,421010362033,86
3983,2013,421010363011,682
3984,2013,421010363012,57
3985,2013,421010363021,91
3986,2013,421010363022,82
3987,2013,421010363031,109
3988,2013,421010363032,54
3989,2013,421010363033,40
3990,2013,421010363034,46
3991,2013,421010364001,85
3992,2013,421010365011,87
3993,2013,421010365012,78
3994,2013,421010365013,35
3995,2013,421010365021,46
3996,2013,421010365022,80
3997,2013,421010366001,447
3998,2013,421010367001,512
3999,2013,421010367002,159
4000,2013,421010369001,192
4001,2013,421010369002,319
4002,2013,421010369003,364
4003,2013,421010372001,81
4004,2013,421010372002,148
4005,2013,421010372003,41
4006,2013,421010372004,222
4007,2013,421010373001,47
4008,2013,421010373002,107
4009,2013,421010373003,60
4010,2013,421010375001,63
4011,2013,421010375002,74
4012,2013,421010376001,359
4013,2013,421010376002,423
4014,2013,421010377001,424
4015,2013,421010377002,229
4016,2013,421010377003,64
4017,2013,421010378001,188
4018,2013,421010378002,161
4019,2013,421010378003,62
4020,2013,421010379001,72
4021,2013,421010379002,71
4022,2013,421010379003,586
4023,2013,421010379004,103
4024,2013,421010379005,58
4025,2013,421010379006,84
4026,2013,421010380001,113
4027,2013,421010380002,142
4028,2013,421010381001,130
4029,2013,421010381002,156
4030,2013,421010382001,276
4031,2013,421010382002,294
4032,2013,421010382003,560
4033,2013,421010383001,926
4034,2013,421010383002,88
4035,2013,421010383003,192
4036,2013,421010384001,58
4037,2013,421010384002,137
4038,2013,421010385001,16
4039,2013,421010385002,42
4040,2013,421010386001,66
4041,2013,421010387001,48
4042,2013,421010387002,65
4043,2013,421010388001,47
4044,2013,421010388002,68
4045,2013,421010388003,59
4046,2013,421010388004,31
4047,2013,421010389001,216
4048,2013,421010389002,114
4049,2013,421010389003,77
4050,2013,421010390001,747
4051,2013,421010390002,137
4052,2013,421010390003,91
4053,2013,421010390004,141
4054,2013,421010390005,68
4055,2013,421010390006,169
4056,2013,421010390007,127
4057,2013,421010390008,127
4058,2013,421019800001,850
4059,2013,421019801001,119
4060,2013,421019802001,132
4061,2013,421019803001,272
4062,2013,421019804001,291
4063,2013,421019805001,75
4064,2013,421019806001,347
4065,2013,421019807001,823
4066,2013,421019808001,108
4067,2013,421019809001,716
4068,2013,421019891001,428
4069,2014,420454021001,2
4070,2014,420454023001,10
4071,2014,420912022013,1
4072,2014,420912022014,2
4073,2014,420912022021,1
4074,2014,420912022022,1
4075,2014,420912025001,4
4076,2014,420912025002,1
4077,2014,420912043001,2
4078,2014,420912043002,1
4079,2014,420912045002,1
4080,2014,420912054002,2
4081,2014,420912055032,2
4082,2014,420912103003,1
4083,2014,420912105004,1
4084,2014,421010001001,340
4085,2014,421010001002,207
4086,2014,421010002001,636
4087,2014,421010003001,554
4088,2014,421010003002,130
4089,2014,421010004011,184
4090,2014,421010004021,59
4091,2014,421010004022,1625
4092,2014,421010005001,1862
4093,2014,421010006001,613
4094,2014,421010007001,111
4095,2014,421010007002,819
4096,2014,421010007003,64
4097,2014,421010008011,68
4098,2014,421010008031,23
4099,2014,421010008032,44
4100,2014,421010008033,86
4101,2014,421010008034,27
4102,2014,421010008041,169
4103,2014,421010008042,123
4104,2014,421010008043,158
4105,2014,421010009011,405
4106,2014,421010009012,330
4107,2014,421010009021,98
4108,2014,421010009022,67
4109,2014,421010010011,86
4110,2014,421010010012,106
4111,2014,421010010021,234
4112,2014,421010010022,41
4113,2014,421010010023,80
4114,2014,421010011011,96
4115,2014,421010011012,87
4116,2014,421010011013,75
4117,2014,421010011014,71
4118,2014,421010011021,168
4119,2014,421010011022,52
4120,2014,421010012011,36
4121,2014,421010012012,46
4122,2014,421010012013,57
4123,2014,421010012014,43
4124,2014,421010012021,70
4125,2014,421010012022,41
4126,2014,421010012023,46
4127,2014,421010012024,92
4128,2014,421010012025,32
4129,2014,421010013001,46
4130,2014,421010013002,45
4131,2014,421010013003,62
4132,2014,421010013004,37
4133,2014,421010013005,150
4134,2014,421010014001,87
4135,2014,421010014002,35
4136,2014,421010014003,122
4137,2014,421010015001,93
4138,2014,421010015002,142
4139,2014,421010016001,184
4140,2014,421010016002,95
4141,2014,421010017001,45
4142,2014,421010017002,62
4143,2014,421010018001,38
4144,2014,421010018002,167
4145,2014,421010019001,61
4146,2014,421010019002,113
4147,2014,421010019003,151
4148,2014,421010020001,120
4149,2014,421010020002,74
4150,2014,421010021001,96
4151,2014,421010021002,241
4152,2014,421010022001,97
4153,2014,421010022002,146
4154,2014,421010022003,185
4155,2014,421010023001,68
4156,2014,421010023002,106
4157,2014,421010024001,50
4158,2014,421010024002,95
4159,2014,421010024003,168
4160,2014,421010024004,72
4161,2014,421010024005,178
4162,2014,421010025001,75
4163,2014,421010025002,73
4164,2014,421010025003,49
4165,2014,421010025004,127
4166,2014,421010027011,84
4167,2014,421010027012,113
4168,2014,421010027013,123
4169,2014,421010027021,85
4170,2014,421010027022,77
4171,2014,421010027023,51
4172,2014,421010027024,83
4173,2014,421010028011,99
4174,2014,421010028012,154
4175,2014,421010028013,77
4176,2014,421010028021,56
4177,2014,421010028022,54
4178,2014,421010028023,54
4179,2014,421010028024,74
4180,2014,421010028025,72
4181,2014,421010029001,82
4182,2014,421010029002,51
4183,2014,421010029003,167
4184,2014,421010030011,42
4185,2014,421010030012,53
4186,2014,421010030013,43
4187,2014,421010030014,57
4188,2014,421010030015,68
4189,2014,421010030021,85
4190,2014,421010030022,81
4191,2014,421010030023,74
4192,2014,421010030024,96
4193,2014,421010031001,204
4194,2014,421010031002,52
4195,2014,421010031003,52
4196,2014,421010031004,96
4197,2014,421010031005,129
4198,2014,421010031006,178
4199,2014,421010032001,171
4200,2014,421010032002,93
4201,2014,421010032003,104
4202,2014,421010032004,140
4203,2014,421010032005,85
4204,2014,421010032006,134
4205,2014,421010033001,320
4206,2014,421010033002,201
4207,2014,421010033003,96
4208,2014,421010033004,82
4209,2014,421010033005,165
4210,2014,421010033006,115
4211,2014,421010036001,199
4212,2014,421010036002,87
4213,2014,421010036003,331
4214,2014,421010036004,170
4215,2014,421010037011,123
4216,2014,421010037012,84
4217,2014,421010037013,186
4218,2014,421010037014,128
4219,2014,421010037015,114
4220,2014,421010037021,114
4221,2014,421010037022,126
4222,2014,421010037023,145
4223,2014,421010038001,39
4224,2014,421010038002,493
4225,2014,421010038003,73
4226,2014,421010038004,31
4227,2014,421010039011,186
4228,2014,421010039012,99
4229,2014,421010039013,81
4230,2014,421010039014,151
4231,2014,421010039021,82
4232,2014,421010039022,80
4233,2014,421010039023,78
4234,2014,421010039024,100
4235,2014,421010040011,71
4236,2014,421010040012,86
4237,2014,421010040013,138
4238,2014,421010040014,115
4239,2014,421010040021,73
4240,2014,421010040022,94
4241,2014,421010040023,75
4242,2014,421010040024,104
4243,2014,421010041011,183
4244,2014,421010041012,154
4245,2014,421010041013,156
4246,2014,421010041014,140
4247,2014,421010041021,240
4248,2014,421010041022,238
4249,2014,421010041023,84
4250,2014,421010041024,118
4251,2014,421010042011,47
4252,2014,421010042012,140
4253,2014,421010042013,50
4254,2014,421010042014,156
4255,2014,421010042021,51
4256,2014,421010042022,170
4257,2014,421010042023,77
4258,2014,421010042024,81
4259,2014,421010050001,33
4260,2014,421010054001,50
4261,2014,421010055001,169
4262,2014,421010055002,58
4263,2014,421010055003,123
4264,2014,421010056001,159
4265,2014,421010060001,127
4266,2014,421010060002,51
4267,2014,421010060003,104
4268,2014,421010060004,185
4269,2014,421010060005,115
4270,2014,421010061001,514
4271,2014,421010061002,90
4272,2014,421010062001,225
4273,2014,421010062002,151
4274,2014,421010062003,105
4275,2014,421010062004,345
4276,2014,421010063001,180
4277,2014,421010063002,187
4278,2014,421010063003,179
4279,2014,421010063004,299
4280,2014,421010064001,187
4281,2014,421010064002,81
4282,2014,421010064003,255
4283,2014,421010065001,151
4284,2014,421010065002,78
4285,2014,421010065003,93
4286,2014,421010065004,99
4287,2014,421010065005,82
4288,2014,421010065006,194
4289,2014,421010066001,370
4290,2014,421010066002,128
4291,2014,421010066003,203
4292,2014,421010066004,445
4293,2014,421010067001,100
4294,2014,421010067002,81
4295,2014,421010067003,149
4296,2014,421010067004,206
4297,2014,421010067005,332
4298,2014,421010067006,188
4299,2014,421010067007,152
4300,2014,421010069001,158
4301,2014,421010069002,120
4302,2014,421010069003,52
4303,2014,421010070001,119
4304,2014,421010070002,80
4305,2014,421010070003,191
4306,2014,421010070004,130
4307,2014,421010070005,156
4308,2014,421010071011,144
4309,2014,421010071012,199
4310,2014,421010071013,190
4311,2014,421010071021,122
4312,2014,421010071022,134
4313,2014,421010071023,108
4314,2014,421010071024,123
4315,2014,421010071025,144
4316,2014,421010072001,140
4317,2014,421010072002,82
4318,2014,421010072003,96
4319,2014,421010072004,102
4320,2014,421010072005,103
4321,2014,421010072006,196
4322,2014,421010073001,96
4323,2014,421010073002,117
4324,2014,421010073003,53
4325,2014,421010073004,160
4326,2014,421010074001,35
4327,2014,421010074002,94
4328,2014,421010074003,99
4329,2014,421010074004,384
4330,2014,421010074005,167
4331,2014,421010077001,91
4332,2014,421010077002,33
4333,2014,421010078001,65
4334,2014,421010078002,47
4335,2014,421010078003,79
4336,2014,421010078004,60
4337,2014,421010078005,51
4338,2014,421010079001,45
4339,2014,421010079002,64
4340,2014,421010079003,68
4341,2014,421010079004,54
4342,2014,421010080001,88
4343,2014,421010080002,84
4344,2014,421010080003,77
4345,2014,421010080004,252
4346,2014,421010081011,115
4347,2014,421010081012,182
4348,2014,421010081013,88
4349,2014,421010081021,92
4350,2014,421010081022,71
4351,2014,421010081023,76
4352,2014,421010081024,147
4353,2014,421010081025,164
4354,2014,421010082001,127
4355,2014,421010082002,85
4356,2014,421010082003,134
4357,2014,421010082004,47
4358,2014,421010082005,77
4359,2014,421010082006,81
4360,2014,421010082007,48
4361,2014,421010083011,185
4362,2014,421010083012,147
4363,2014,421010083013,148
4364,2014,421010083021,145
4365,2014,421010083022,504
4366,2014,421010083023,212
4367,2014,421010083024,146
4368,2014,421010084001,122
4369,2014,421010084002,137
4370,2014,421010084003,156
4371,2014,421010084004,489
4372,2014,421010084005,81
